,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Age,W,L,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,Year
5,Denver Nuggets*,82,240.6,36.2,82.2,0.44,7.3,20.0,0.366,28.8,62.1,0.464,21.2,27.2,0.782,12.1,29.2,41.2,21.4,7.9,5.5,15.4,23.7,100.9,27.7,54.0,28.0,3.41,-0.29,3.13,110.4,106.8,3.6,94.3,0.382,0.227,0.563,2009.0
6,San Antonio Spurs*,82,242.7,36.3,80.1,0.453,5.5,14.4,0.379,30.8,65.7,0.469,15.3,19.9,0.769,9.1,31.3,40.4,18.1,6.5,4.3,11.7,18.4,93.3,30.4,54.0,28.0,3.76,-0.4,3.36,108.5,104.3,4.2,88.4,0.251,0.248,0.548,2009.0
7,Houston Rockets*,82,241.5,36.5,82.1,0.444,5.7,15.8,0.357,30.8,66.3,0.465,15.8,21.1,0.749,10.6,29.3,39.9,19.8,7.2,5.3,12.3,20.6,94.4,27.9,53.0,29.0,4.0,-0.27,3.73,108.4,104.0,4.4,90.2,0.292,0.254,0.548,2009.0
8,Dallas Mavericks*,82,241.5,37.5,82.3,0.455,6.3,16.8,0.375,31.1,65.5,0.475,18.6,23.3,0.798,10.8,30.6,41.4,19.6,7.2,4.1,13.0,20.1,99.8,29.0,50.0,32.0,1.98,-0.3,1.68,110.5,108.4,2.1,91.5,0.274,0.241,0.55,2009.0
9,New Orleans Hornets*,82,240.9,34.8,77.2,0.45,7.0,19.8,0.354,27.8,57.4,0.484,17.7,22.9,0.773,10.0,30.0,40.0,20.1,5.8,3.5,13.3,20.4,94.3,28.2,49.0,33.0,1.55,-0.14,1.41,108.7,107.0,1.7,87.8,0.288,0.24,0.548,2009.0
10,Utah Jazz*,82,242.4,36.8,79.4,0.464,6.5,18.0,0.361,30.3,61.3,0.494,20.8,27.2,0.763,11.1,29.2,40.3,20.0,8.0,5.2,16.1,24.0,100.9,25.5,48.0,34.0,2.65,-0.34,2.31,110.1,107.3,2.8,93.1,0.355,0.169,0.554,2009.0
11,Atlanta Hawks*,82,240.3,36.6,80.6,0.454,6.4,18.2,0.353,30.2,62.4,0.484,16.9,22.0,0.769,11.6,30.3,41.9,20.8,6.5,4.3,13.7,20.5,96.5,25.8,47.0,35.0,1.57,0.13,1.7,109.3,107.6,1.7,89.6,0.323,0.253,0.546,2009.0
12,Phoenix Suns,82,240.9,40.0,85.7,0.467,7.6,19.9,0.383,32.3,65.7,0.492,19.9,25.7,0.775,12.1,28.7,40.8,21.2,8.6,4.5,14.2,22.9,107.5,29.5,46.0,36.0,1.93,-0.31,1.62,113.6,111.6,2.0,96.0,0.336,0.216,0.584,2009.0
13,Miami Heat*,82,243.4,35.6,78.2,0.455,7.2,18.5,0.389,28.4,59.7,0.476,19.6,25.4,0.771,10.9,30.9,41.9,20.1,6.4,4.1,15.2,19.9,98.0,25.6,43.0,39.0,0.26,0.23,0.49,107.8,107.6,0.2,89.9,0.282,0.245,0.54,2009.0
14,Philadelphia 76ers*,82,240.9,36.5,79.1,0.462,7.1,19.5,0.367,29.4,59.7,0.493,17.1,21.9,0.782,11.4,27.9,39.3,21.9,7.0,4.9,15.6,21.8,97.3,26.1,41.0,41.0,0.07,0.09,0.16,107.9,107.8,0.1,90.0,0.339,0.164,0.532,2009.0
15,Chicago Bulls*,82,243.0,38.3,83.7,0.458,5.9,17.1,0.347,32.4,66.6,0.486,19.9,25.3,0.786,12.4,30.4,42.8,21.0,7.6,5.5,14.4,20.8,102.5,24.9,41.0,41.0,-0.28,0.12,-0.16,108.4,108.7,-0.3,93.1,0.3,0.189,0.541,2009.0
16,Detroit Pistons*,82,242.7,35.1,77.8,0.451,5.3,15.0,0.354,29.8,62.8,0.474,19.3,24.9,0.775,10.5,29.9,40.4,20.1,5.6,4.2,11.8,19.7,94.7,28.2,39.0,43.0,-0.49,0.13,-0.36,107.4,108.0,-0.6,86.7,0.282,0.165,0.524,2009.0
17,Indiana Pacers,82,241.8,38.3,83.7,0.458,6.9,18.5,0.375,31.4,65.2,0.481,22.6,29.6,0.764,11.1,33.0,44.1,21.1,7.7,5.4,14.0,20.6,106.2,26.5,36.0,46.0,-1.11,0.35,-0.76,108.1,109.2,-1.1,96.5,0.267,0.244,0.545,2009.0
18,Charlotte Bobcats,82,243.0,35.2,77.4,0.454,6.8,18.6,0.366,28.4,58.8,0.482,17.8,23.5,0.756,10.7,28.2,38.9,19.6,7.6,6.0,14.7,20.9,94.9,25.8,35.0,47.0,-1.27,0.07,-1.2,104.7,106.1,-1.4,88.3,0.312,0.213,0.536,2009.0
19,Milwaukee Bucks,82,241.2,34.8,76.0,0.458,6.9,18.1,0.378,28.0,57.9,0.483,23.9,30.2,0.791,10.1,30.8,41.0,21.1,7.5,4.6,16.5,22.5,100.4,26.3,34.0,48.0,-1.09,0.21,-0.88,106.7,107.9,-1.2,92.6,0.306,0.208,0.531,2009.0
20,New Jersey Nets,82,241.8,36.0,77.9,0.462,7.3,18.7,0.391,28.7,59.1,0.485,21.2,27.8,0.762,10.6,30.8,41.4,21.9,6.9,4.8,13.5,20.5,100.5,25.7,34.0,48.0,-2.44,0.13,-2.31,108.3,111.0,-2.7,89.9,0.303,0.265,0.543,2009.0
21,Toronto Raptors,82,241.5,38.7,83.3,0.465,7.7,20.9,0.367,31.0,62.3,0.498,16.8,21.5,0.784,10.9,31.0,41.9,23.0,6.4,4.7,13.3,20.1,101.9,27.0,33.0,49.0,-2.82,0.28,-2.54,107.0,110.0,-3.0,92.0,0.279,0.193,0.542,2009.0
22,New York Knicks,82,241.5,41.2,85.9,0.48,7.0,19.8,0.351,34.2,66.0,0.518,18.5,24.4,0.758,11.6,34.5,46.1,21.6,8.0,5.3,14.5,19.4,107.8,25.7,32.0,50.0,-2.61,0.28,-2.33,108.1,110.8,-2.7,96.7,0.268,0.322,0.544,2009.0
23,Golden State Warriors,82,242.4,41.5,88.7,0.468,7.1,18.7,0.38,34.4,70.0,0.491,22.3,28.6,0.779,14.2,32.9,47.1,24.1,7.9,5.0,15.0,23.5,112.3,25.0,29.0,53.0,-3.74,-0.06,-3.8,109.5,113.3,-3.8,98.2,0.339,0.209,0.549,2009.0
24,Minnesota Timberwolves,82,241.5,37.9,80.0,0.474,6.5,17.3,0.377,31.4,62.7,0.5,20.3,26.2,0.778,9.9,31.0,40.9,21.5,7.4,5.9,12.5,20.0,102.7,25.4,24.0,58.0,-4.91,0.18,-4.74,106.1,111.4,-5.3,91.6,0.289,0.227,0.526,2009.0
25,Memphis Grizzlies,82,241.5,36.8,77.8,0.473,6.5,18.4,0.355,30.3,59.4,0.51,19.2,24.9,0.77,10.3,29.6,39.9,21.2,7.7,5.4,14.6,21.8,99.3,23.3,24.0,58.0,-5.46,0.24,-5.23,103.5,109.5,-6.0,90.1,0.329,0.175,0.533,2009.0
26,Oklahoma City Thunder,82,241.5,39.4,82.9,0.475,6.4,17.5,0.364,33.0,65.4,0.505,17.9,23.5,0.761,10.8,30.4,41.2,21.6,8.5,5.0,13.9,20.2,103.1,24.5,23.0,59.0,-6.1,0.06,-6.04,102.9,109.4,-6.5,93.6,0.308,0.141,0.521,2009.0
27,Washington Wizards,82,240.3,38.6,80.1,0.482,8.2,21.2,0.387,30.4,58.8,0.516,18.1,23.9,0.759,11.4,30.4,41.8,24.6,7.2,5.3,13.9,20.0,103.5,26.9,19.0,63.0,-7.46,0.48,-6.98,105.4,113.6,-8.2,91.0,0.293,0.18,0.524,2009.0
28,Los Angeles Clippers,82,242.4,39.2,83.0,0.473,6.5,17.5,0.375,32.7,65.5,0.499,18.9,24.8,0.76,11.7,32.4,44.1,23.8,8.0,5.0,13.3,19.6,103.9,26.6,19.0,63.0,-8.77,0.3,-8.47,102.3,111.7,-9.4,92.1,0.275,0.226,0.52,2009.0
29,Sacramento Kings,82,242.7,40.0,82.8,0.483,7.1,17.4,0.406,32.9,65.4,0.504,22.2,29.4,0.756,12.4,31.6,44.0,21.9,8.6,5.2,14.4,21.2,109.3,26.3,17.0,65.0,-8.76,0.16,-8.6,105.5,114.7,-9.2,94.2,0.315,0.238,0.542,2009.0
30,League Average 2009,82,241.7,37.1,80.9,0.459,6.6,18.1,0.367,30.5,62.8,0.485,19.1,24.7,0.771,11.0,30.3,41.3,21.0,7.3,4.8,14.0,21.0,100.0,26.8,,,0.0,0.0,0.0,108.3,108.3,,91.7,0.306,0.224,0.544,2009.0
0,Cleveland Cavaliers*,82,241.2,35.8,80.9,0.442,6.4,18.4,0.347,29.4,62.5,0.471,17.6,23.3,0.757,9.7,28.9,38.5,20.3,6.6,4.0,12.7,20.8,95.6,28.0,61.0,21.0,6.52,-0.36,6.17,111.2,104.1,7.1,91.4,0.341,0.248,0.57,2010.0
1,Orlando Magic*,82,240.6,36.0,82.2,0.438,6.4,17.5,0.363,29.7,64.7,0.459,16.8,22.3,0.754,9.8,30.3,40.0,18.9,6.7,3.5,12.8,22.2,95.3,27.9,59.0,23.0,7.49,-0.37,7.12,111.4,103.3,8.1,92.0,0.34,0.35,0.573,2010.0
2,Los Angeles Lakers*,82,241.8,37.2,83.4,0.446,6.3,19.3,0.328,30.9,64.1,0.481,16.2,21.7,0.75,11.1,31.0,42.2,21.9,7.0,4.4,14.1,21.2,97.0,28.4,57.0,25.0,4.72,0.06,4.78,108.8,103.7,5.1,92.8,0.289,0.227,0.538,2010.0
3,Dallas Mavericks*,82,242.4,37.9,83.0,0.457,6.4,18.5,0.347,31.5,64.5,0.488,17.1,22.5,0.758,11.2,31.6,42.9,20.2,6.9,4.1,14.6,20.1,99.3,30.7,55.0,27.0,2.72,-0.06,2.66,109.2,106.3,2.9,92.5,0.277,0.222,0.552,2010.0
4,Phoenix Suns*,82,240.6,39.5,87.4,0.452,6.8,19.3,0.355,32.6,68.1,0.479,19.6,25.8,0.76,13.2,29.2,42.3,20.8,7.9,4.5,13.0,21.8,105.3,28.5,54.0,28.0,4.9,-0.23,4.67,115.3,110.2,5.1,95.3,0.312,0.261,0.585,2010.0
5,Denver Nuggets*,82,241.2,37.7,82.5,0.456,6.4,18.3,0.349,31.3,64.2,0.487,20.7,26.9,0.768,11.6,30.6,42.3,21.0,7.0,5.3,15.1,23.7,102.4,27.7,53.0,29.0,4.09,0.06,4.15,111.8,107.5,4.3,94.8,0.376,0.227,0.561,2010.0
6,Atlanta Hawks*,82,242.1,37.2,80.8,0.46,5.9,17.0,0.345,31.3,63.8,0.491,16.8,22.6,0.745,11.2,30.1,41.4,21.0,6.2,4.4,13.8,19.3,97.0,26.5,53.0,29.0,4.66,-0.22,4.44,111.9,106.7,5.2,90.1,0.281,0.214,0.545,2010.0
7,Utah Jazz*,82,240.9,35.5,78.9,0.449,6.7,19.0,0.354,28.7,59.9,0.48,21.2,27.9,0.762,10.2,29.0,39.2,19.9,7.7,5.4,15.1,22.2,98.9,25.6,53.0,29.0,5.34,-0.01,5.33,110.7,105.0,5.7,93.8,0.34,0.184,0.565,2010.0
8,Portland Trail Blazers*,82,242.1,36.0,77.5,0.464,5.9,17.1,0.343,30.1,60.4,0.499,17.0,22.8,0.745,9.8,28.3,38.1,19.3,5.9,4.1,13.5,21.5,94.8,26.6,50.0,32.0,3.3,-0.13,3.18,110.8,107.1,3.7,87.7,0.315,0.215,0.547,2010.0
9,Boston Celtics*,82,241.2,35.1,77.9,0.451,5.7,16.8,0.342,29.4,61.2,0.481,19.6,26.2,0.746,10.6,29.5,40.1,19.3,7.0,4.7,15.6,21.7,95.6,29.4,50.0,32.0,3.66,-0.29,3.37,107.7,103.8,3.9,91.6,0.332,0.228,0.564,2010.0
10,San Antonio Spurs*,82,241.2,36.9,81.6,0.452,5.0,14.6,0.343,31.9,67.0,0.476,17.5,23.1,0.756,9.9,29.6,39.5,19.2,6.9,5.1,12.6,20.4,96.3,28.7,50.0,32.0,5.09,-0.02,5.07,110.0,104.5,5.5,91.7,0.296,0.232,0.552,2010.0
11,Oklahoma City Thunder*,82,241.5,36.7,81.9,0.448,5.9,17.2,0.34,30.8,64.7,0.476,18.8,24.6,0.764,11.4,29.2,40.7,19.7,7.5,4.7,15.1,21.4,98.0,23.2,50.0,32.0,3.49,0.06,3.55,108.3,104.6,3.7,93.1,0.333,0.185,0.547,2010.0
12,Miami Heat*,82,242.4,34.3,78.1,0.439,6.4,18.7,0.342,27.9,59.5,0.469,19.2,25.5,0.754,10.4,30.3,40.7,18.8,6.3,4.3,14.4,20.0,94.2,27.1,47.0,35.0,2.28,-0.29,1.99,106.6,104.1,2.5,89.6,0.296,0.219,0.537,2010.0
13,Milwaukee Bucks*,82,243.7,35.0,77.6,0.451,5.3,15.6,0.343,29.7,62.0,0.478,20.6,27.0,0.765,9.6,33.2,42.8,19.3,7.0,5.1,15.3,20.3,96.0,26.4,46.0,36.0,1.7,-0.32,1.37,104.9,103.1,1.8,91.7,0.239,0.259,0.518,2010.0
14,Charlotte Bobcats*,82,242.4,35.7,79.7,0.448,7.0,20.7,0.338,28.7,59.0,0.486,15.5,20.9,0.743,10.6,29.0,39.6,20.3,7.5,6.1,15.3,22.0,93.8,27.4,44.0,38.0,1.46,-0.17,1.3,104.4,102.8,1.6,90.4,0.346,0.211,0.538,2010.0
15,Houston Rockets,82,242.7,39.5,83.0,0.475,6.0,16.4,0.364,33.5,66.7,0.503,17.9,23.4,0.764,10.7,32.1,42.8,20.9,7.3,6.5,14.7,22.4,102.7,26.0,42.0,40.0,-0.37,0.35,-0.02,107.6,108.0,-0.4,94.0,0.292,0.265,0.537,2010.0
16,Chicago Bulls*,82,242.7,37.1,84.0,0.442,7.1,20.5,0.348,30.0,63.5,0.472,17.8,23.9,0.744,11.2,31.6,42.7,20.9,7.0,5.3,13.3,20.0,99.1,26.2,41.0,41.0,-1.63,0.0,-1.64,103.5,105.3,-1.8,93.1,0.287,0.156,0.52,2010.0
17,Toronto Raptors,82,241.2,39.0,83.2,0.468,7.4,20.3,0.366,31.5,62.9,0.501,20.5,26.2,0.784,11.4,29.9,41.3,23.0,7.1,4.4,12.7,21.1,105.9,25.2,40.0,42.0,-1.78,-0.05,-1.83,111.3,113.2,-1.9,93.1,0.319,0.211,0.564,2010.0
18,Memphis Grizzlies,82,242.7,40.0,83.5,0.478,7.0,19.7,0.354,33.0,63.8,0.517,17.1,22.7,0.755,11.1,28.6,39.7,22.9,7.7,6.1,14.2,22.4,104.0,24.1,40.0,42.0,-1.51,0.13,-1.39,108.3,109.9,-1.6,93.6,0.32,0.148,0.536,2010.0
19,New Orleans Hornets,82,241.8,39.6,82.1,0.483,6.6,18.5,0.355,33.1,63.6,0.52,16.9,22.5,0.751,10.6,31.5,42.1,23.5,7.0,4.5,14.4,19.5,102.7,27.5,37.0,45.0,-2.46,0.19,-2.27,107.4,110.1,-2.7,92.6,0.243,0.23,0.543,2010.0
20,Indiana Pacers,82,240.3,38.0,83.8,0.453,6.2,17.1,0.363,31.7,66.7,0.476,21.6,28.6,0.756,11.8,34.8,46.6,20.7,8.0,5.0,15.0,20.8,103.8,26.6,32.0,50.0,-3.01,-0.1,-3.11,103.7,106.8,-3.1,97.1,0.296,0.278,0.536,2010.0
21,Los Angeles Clippers,82,240.3,38.9,82.8,0.47,6.5,17.8,0.363,32.5,65.1,0.499,17.7,23.3,0.762,10.7,30.4,41.1,23.5,8.4,4.4,12.9,19.4,102.1,27.3,29.0,53.0,-6.35,0.34,-6.01,103.3,110.1,-6.8,92.6,0.283,0.221,0.529,2010.0
22,New York Knicks,82,242.4,40.9,84.2,0.486,6.7,19.2,0.352,34.1,65.0,0.525,17.4,23.1,0.754,11.7,33.2,44.9,21.0,7.1,4.5,14.4,19.2,105.9,25.4,29.0,53.0,-3.82,-0.19,-4.01,107.6,111.6,-4.0,94.0,0.256,0.312,0.547,2010.0
23,Philadelphia 76ers,82,241.5,37.9,80.2,0.472,7.4,18.8,0.393,30.5,61.4,0.497,18.5,24.2,0.766,10.8,30.1,41.0,22.1,7.6,4.0,14.5,18.7,101.6,25.4,27.0,55.0,-3.9,-0.03,-3.93,106.1,110.3,-4.2,91.6,0.27,0.206,0.534,2010.0
24,Detroit Pistons,82,241.2,36.2,75.3,0.48,6.9,18.5,0.375,29.2,56.8,0.515,19.9,25.9,0.767,9.9,29.5,39.4,23.1,6.7,4.9,14.3,20.8,99.1,26.7,27.0,55.0,-5.11,0.09,-5.02,105.6,111.4,-5.8,88.5,0.303,0.18,0.515,2010.0
25,Washington Wizards,82,241.8,37.6,81.3,0.463,6.4,17.9,0.36,31.2,63.4,0.492,19.4,25.5,0.761,11.4,30.9,42.3,21.6,6.9,5.1,13.6,20.5,101.0,27.6,26.0,56.0,-4.78,0.06,-4.72,104.2,109.4,-5.2,91.6,0.283,0.183,0.524,2010.0
26,Golden State Warriors,82,240.6,41.6,85.8,0.485,6.9,18.5,0.375,34.7,67.3,0.515,22.3,29.1,0.767,13.4,34.7,48.1,24.1,7.9,5.0,17.6,21.4,112.4,25.1,26.0,56.0,-3.6,0.32,-3.28,108.1,111.7,-3.6,100.4,0.294,0.238,0.557,2010.0
27,Sacramento Kings,82,242.4,39.0,83.3,0.469,6.1,17.0,0.357,33.0,66.3,0.497,20.3,26.2,0.774,11.1,31.0,42.0,20.5,7.1,5.7,13.7,20.1,104.4,24.1,25.0,57.0,-4.37,0.3,-4.06,105.3,109.9,-4.6,94.0,0.286,0.201,0.528,2010.0
28,Minnesota Timberwolves,82,241.2,40.8,84.9,0.48,7.5,20.6,0.366,33.2,64.3,0.517,18.7,24.2,0.774,11.2,32.2,43.4,25.6,8.8,5.4,14.3,20.6,107.8,24.1,15.0,67.0,-9.6,0.54,-9.06,101.7,111.6,-9.9,96.1,0.278,0.171,0.518,2010.0
29,New Jersey Nets,82,241.2,38.7,80.4,0.481,5.7,15.6,0.366,33.0,64.8,0.509,18.4,24.6,0.748,11.3,32.7,44.0,23.9,7.8,5.1,14.0,20.1,101.5,24.8,12.0,70.0,-9.12,0.19,-8.93,100.6,110.5,-9.9,91.4,0.307,0.181,0.509,2010.0
30,League Average 2010,82,241.7,37.7,81.7,0.461,6.4,18.1,0.355,31.3,63.6,0.492,18.6,24.5,0.759,11.0,30.8,41.7,21.2,7.2,4.9,14.2,20.9,100.4,26.8,,,0.0,-0.01,-0.01,107.6,107.6,,92.7,0.3,0.222,0.543,2010.0
0,Chicago Bulls*,82,241.8,34.2,79.5,0.43,5.2,16.0,0.326,29.0,63.6,0.456,17.7,23.1,0.764,10.1,28.3,38.4,19.0,6.9,5.8,14.1,20.1,91.3,26.4,62.0,20.0,7.32,-0.79,6.53,108.3,100.3,8.0,90.4,0.305,0.215,0.541,2011.0
1,San Antonio Spurs*,82,241.2,38.1,83.7,0.456,5.8,15.9,0.367,32.3,67.7,0.477,15.9,20.7,0.766,10.8,30.4,41.2,20.5,6.9,4.6,13.4,20.7,98.0,28.8,61.0,21.0,5.71,0.16,5.86,111.8,105.6,6.2,92.3,0.299,0.261,0.567,2011.0
2,Miami Heat*,82,241.2,35.0,80.7,0.434,6.7,19.3,0.345,28.3,61.3,0.462,18.0,24.1,0.744,10.5,28.6,39.2,20.1,7.0,3.0,13.2,21.8,94.6,29.0,58.0,24.0,7.46,-0.71,6.76,111.7,103.5,8.2,90.9,0.363,0.235,0.573,2011.0
3,Los Angeles Lakers*,82,241.8,36.7,84.0,0.437,6.8,20.3,0.335,29.9,63.7,0.469,15.2,19.9,0.765,12.2,29.3,41.5,22.3,7.1,4.5,13.6,20.7,95.4,30.2,57.0,25.0,6.11,-0.1,6.01,111.0,104.3,6.7,90.7,0.293,0.22,0.545,2011.0
4,Dallas Mavericks*,82,240.3,36.5,81.2,0.45,6.2,18.0,0.343,30.3,63.1,0.481,16.7,22.3,0.75,10.7,30.0,40.7,20.6,7.6,3.7,13.6,20.1,96.0,30.9,57.0,25.0,4.23,0.18,4.41,109.7,105.0,4.7,91.3,0.286,0.274,0.565,2011.0
5,Boston Celtics*,82,241.2,33.8,77.7,0.434,5.4,15.9,0.34,28.4,61.8,0.459,18.2,24.1,0.756,10.5,29.1,39.6,18.7,7.0,4.4,15.4,20.2,91.1,29.5,56.0,26.0,5.37,-0.54,4.83,106.2,100.3,5.9,90.4,0.305,0.18,0.561,2011.0
6,Oklahoma City Thunder*,82,244.0,38.1,83.2,0.458,5.9,16.3,0.361,32.2,66.9,0.481,19.0,25.5,0.744,11.4,29.2,40.6,20.9,7.2,4.3,14.0,21.5,101.0,23.7,55.0,27.0,3.79,0.02,3.81,111.2,107.2,4.0,92.7,0.363,0.212,0.561,2011.0
7,Orlando Magic*,82,241.8,34.9,80.1,0.436,6.3,18.0,0.35,28.6,62.1,0.461,17.6,23.7,0.743,9.8,29.9,39.7,20.1,7.4,3.8,13.9,21.8,93.7,27.6,52.0,30.0,5.46,-0.54,4.92,107.9,102.0,5.9,91.2,0.328,0.328,0.554,2011.0
8,Denver Nuggets*,82,240.3,38.5,83.9,0.459,7.0,20.4,0.344,31.4,63.4,0.495,18.8,24.8,0.756,10.5,30.8,41.3,22.2,7.5,6.0,13.7,22.7,102.7,27.3,50.0,32.0,4.76,0.05,4.81,112.3,107.3,5.0,95.6,0.367,0.258,0.574,2011.0
9,Portland Trail Blazers*,82,241.5,35.4,75.8,0.467,6.5,17.6,0.367,29.0,58.3,0.497,17.5,22.8,0.767,10.6,29.1,39.7,19.2,6.9,4.1,15.7,21.3,94.8,26.7,48.0,34.0,1.52,0.32,1.85,108.8,107.1,1.7,87.9,0.278,0.228,0.533,2011.0
10,New Orleans Hornets*,82,241.8,35.1,76.9,0.457,6.8,19.0,0.357,28.4,57.9,0.49,17.0,22.0,0.77,9.4,30.0,39.3,21.2,6.1,4.8,14.5,20.4,94.0,26.3,46.0,36.0,0.89,0.39,1.28,106.2,105.2,1.0,88.7,0.296,0.192,0.537,2011.0
11,Memphis Grizzlies*,82,242.4,36.2,79.1,0.457,7.2,19.4,0.369,29.0,59.7,0.486,18.1,23.8,0.761,11.0,29.1,40.1,21.0,7.5,6.2,16.7,21.4,97.6,25.2,46.0,36.0,2.34,0.2,2.55,107.6,105.1,2.5,91.9,0.291,0.136,0.534,2011.0
12,Atlanta Hawks*,82,240.6,36.7,79.7,0.46,5.6,16.6,0.338,31.1,63.2,0.492,16.8,21.7,0.774,10.2,30.3,40.6,21.4,6.7,4.2,12.5,18.5,95.8,27.4,44.0,38.0,-0.82,-0.28,-1.1,106.1,107.0,-0.9,89.3,0.269,0.222,0.542,2011.0
13,Houston Rockets,82,242.4,39.8,85.1,0.468,5.5,15.2,0.358,34.4,69.9,0.492,18.6,23.8,0.781,11.6,31.1,42.8,20.8,7.2,5.5,13.7,21.4,103.7,26.5,43.0,39.0,2.18,0.19,2.37,111.3,109.0,2.3,94.2,0.299,0.264,0.55,2011.0
14,New York Knicks*,82,241.2,39.5,83.8,0.472,6.5,17.6,0.372,33.0,66.2,0.499,20.1,26.4,0.762,11.8,32.3,44.0,20.5,7.1,4.4,15.2,20.8,105.7,25.3,42.0,40.0,0.78,-0.3,0.48,110.9,110.1,0.8,95.6,0.304,0.303,0.561,2011.0
15,Philadelphia 76ers*,82,243.0,36.5,81.0,0.451,5.7,16.8,0.34,30.8,64.2,0.48,18.7,24.2,0.773,10.7,31.8,42.5,21.5,7.1,4.6,14.2,18.8,97.5,24.7,41.0,41.0,1.5,-0.5,1.01,106.6,105.0,1.6,91.7,0.273,0.184,0.535,2011.0
16,Phoenix Suns,82,244.0,40.4,85.6,0.472,7.1,19.5,0.367,33.2,66.1,0.502,18.1,24.0,0.754,12.0,32.3,44.3,23.0,7.9,4.3,14.5,21.2,105.9,29.6,40.0,42.0,-0.89,0.43,-0.46,109.5,110.4,-0.9,94.4,0.283,0.271,0.559,2011.0
17,Utah Jazz,82,242.4,36.2,78.8,0.459,7.2,19.2,0.376,29.0,59.6,0.486,21.7,27.9,0.778,11.3,29.6,40.9,20.7,7.4,5.0,14.6,22.0,101.3,26.8,39.0,43.0,-1.83,0.39,-1.44,108.1,110.1,-2.0,91.0,0.313,0.191,0.544,2011.0
18,Indiana Pacers*,82,241.2,37.5,83.4,0.449,6.2,17.4,0.359,31.2,66.0,0.473,19.7,26.3,0.75,11.4,31.9,43.3,20.4,7.5,5.7,13.9,21.4,100.9,25.9,37.0,45.0,-1.07,-0.3,-1.38,104.8,106.0,-1.2,94.7,0.3,0.244,0.533,2011.0
19,Golden State Warriors,82,241.8,38.7,82.8,0.467,6.9,19.3,0.358,31.8,63.4,0.501,21.4,27.6,0.776,12.8,32.0,44.8,24.7,8.2,4.3,16.1,18.4,105.7,25.2,36.0,46.0,-2.33,0.33,-2.0,108.2,110.7,-2.5,94.8,0.241,0.248,0.544,2011.0
20,Milwaukee Bucks,82,241.8,34.6,77.3,0.447,5.3,16.0,0.334,29.2,61.4,0.476,18.3,23.7,0.77,10.2,32.1,42.3,20.2,6.2,4.8,15.2,20.7,92.7,26.7,35.0,47.0,-0.84,-0.17,-1.02,101.6,102.5,-0.9,89.8,0.287,0.216,0.511,2011.0
21,Charlotte Bobcats,82,241.5,36.0,79.2,0.455,7.0,19.6,0.359,29.0,59.5,0.487,18.2,23.3,0.78,9.8,29.8,39.6,21.7,7.3,6.0,13.2,21.1,97.3,26.9,34.0,48.0,-4.0,-0.08,-4.08,103.4,107.8,-4.4,89.6,0.314,0.189,0.528,2011.0
22,Los Angeles Clippers,82,242.1,37.1,81.6,0.455,7.1,19.5,0.365,30.0,62.1,0.484,20.4,26.4,0.771,11.1,29.4,40.5,22.3,8.0,4.9,13.7,22.1,101.8,24.6,32.0,50.0,-3.13,0.42,-2.71,105.3,108.7,-3.4,92.8,0.332,0.23,0.535,2011.0
23,Detroit Pistons,82,242.4,37.9,78.1,0.486,6.4,17.8,0.358,31.5,60.3,0.523,18.3,23.9,0.766,10.6,30.1,40.7,23.3,6.9,4.6,14.1,18.8,100.6,27.2,30.0,52.0,-3.6,-0.18,-3.78,107.7,111.7,-4.0,89.2,0.279,0.189,0.533,2011.0
24,Sacramento Kings,82,242.1,39.8,83.2,0.478,5.9,16.5,0.355,33.9,66.7,0.508,19.4,25.4,0.762,10.6,30.6,41.2,21.7,8.1,5.7,14.7,21.0,104.7,24.8,24.0,58.0,-5.34,0.54,-4.8,103.5,109.0,-5.5,95.2,0.284,0.183,0.519,2011.0
25,New Jersey Nets,82,244.0,37.4,80.5,0.465,6.2,17.0,0.364,31.2,63.5,0.492,19.4,25.8,0.751,10.4,31.4,41.8,22.2,6.8,4.6,12.3,20.0,100.4,24.8,24.0,58.0,-6.24,-0.04,-6.28,103.1,109.9,-6.8,89.9,0.283,0.201,0.517,2011.0
26,Washington Wizards,82,243.0,38.7,82.2,0.471,6.8,18.3,0.373,31.9,63.9,0.499,20.4,26.9,0.761,12.1,31.8,43.9,23.1,7.6,5.0,15.8,20.3,104.7,24.9,23.0,59.0,-7.4,0.11,-7.3,102.4,110.2,-7.8,93.8,0.29,0.172,0.513,2011.0
27,Toronto Raptors,82,241.2,39.2,81.3,0.482,6.6,17.5,0.376,32.6,63.8,0.511,20.4,26.5,0.769,11.1,30.0,41.1,22.6,7.6,5.6,13.9,19.8,105.4,24.5,22.0,60.0,-6.28,0.01,-6.28,106.1,112.9,-6.8,92.9,0.293,0.162,0.533,2011.0
28,Cleveland Cavaliers,82,240.9,39.4,83.0,0.475,8.1,19.7,0.411,31.3,63.3,0.495,17.5,23.1,0.759,10.9,32.6,43.5,24.2,7.5,6.0,13.5,21.3,104.5,26.6,19.0,63.0,-9.01,0.14,-8.88,102.2,111.8,-9.6,93.0,0.312,0.224,0.518,2011.0
